Wall time,Step,Value
1565965134.4295278,9220,0.6796875
1565965135.4691641,9230,0.671875
1565965137.5560784,9250,0.65234375
1565965143.795316,9310,0.73046875
1565965144.8351698,9320,0.6484375
1565965147.9861665,9350,0.64453125
1565965155.1850708,9420,0.68359375
1565965158.3280802,9450,0.68359375
1565965165.6186476,9520,0.61328125
1565965166.659242,9530,0.6484375
1565965167.6692739,9540,0.60546875
1565965169.7428348,9560,0.6328125
1565965170.7993648,9570,0.6875
1565965171.8568347,9580,0.640625
1565965174.9802365,9610,0.69140625
1565965176.009048,9620,0.66796875
1565965178.0781362,9640,0.640625
1565965180.190999,9660,0.66015625
1565965181.2367988,9670,0.65625
1565965185.4690678,9710,0.7265625
1565965186.51014,9720,0.66796875
1565965190.708711,9760,0.68359375
1565965191.767963,9770,0.69921875
1565965192.8110507,9780,0.6328125
1565965193.8653398,9790,0.65234375
1565965197.0471303,9820,0.640625
1565965198.0860405,9830,0.640625
1565965199.137818,9840,0.703125
1565965202.291136,9870,0.6640625
1565965203.3546305,9880,0.6875
1565965211.7594485,9960,0.67578125
1565965215.9853814,10000,0.67578125
1565965218.418987,10020,0.66796875
1565965220.5608547,10040,0.69140625
1565965221.6089761,10050,0.68359375
1565965224.7515337,10080,0.69140625
1565965225.7904253,10090,0.62890625
1565965227.925535,10110,0.640625
1565965228.983891,10120,0.66015625
1565965230.0361874,10130,0.61328125
1565965231.0707703,10140,0.73046875
1565965234.161576,10170,0.6484375
1565965242.5398707,10250,0.6875
1565965244.6335945,10270,0.6796875
1565965246.6806934,10290,0.640625
1565965248.748132,10310,0.7109375
1565965249.7992125,10320,0.6171875
1565965250.8041945,10330,0.67578125
1565965252.8679993,10350,0.6484375
1565965254.9732988,10370,0.66015625
1565965256.019968,10380,0.65234375
1565965257.079928,10390,0.68359375
1565965260.2710006,10420,0.66015625
1565965262.3083367,10440,0.67578125
1565965269.6329777,10510,0.63671875
1565965270.6803682,10520,0.6875
1565965273.8266935,10550,0.69140625
1565965275.9181104,10570,0.6640625
1565965282.164859,10630,0.63671875
1565965283.2187262,10640,0.67578125
1565965285.301288,10660,0.70703125
1565965287.4083617,10680,0.640625
1565965291.655968,10720,0.65625
1565965295.8861709,10760,0.70703125
1565965297.9865394,10780,0.63671875
1565965300.4444478,10800,0.6484375
1565965303.608059,10830,0.62890625
1565965304.657432,10840,0.7265625
1565965305.711713,10850,0.66015625
1565965306.77462,10860,0.703125
1565965313.0041451,10920,0.66796875
1565965314.0478375,10930,0.6640625
1565965320.2649298,10990,0.640625
1565965322.6732929,11010,0.71875
1565965324.7734487,11030,0.62109375
1565965325.8085046,11040,0.68359375
1565965326.8512764,11050,0.671875
1565965336.2693431,11140,0.6875
1565965338.3734474,11160,0.66796875
1565965341.5155175,11190,0.71484375
1565965345.6838608,11230,0.6328125
1565965347.7652016,11250,0.69140625
1565965348.8116226,11260,0.64453125
1565965352.9710758,11300,0.65234375
1565965354.0249178,11310,0.71875
1565965356.1310802,11330,0.71484375
1565965357.193234,11340,0.62109375
1565965358.22562,11350,0.71875
1565965361.3343017,11380,0.69140625
1565965362.3729815,11390,0.6640625
1565965372.8101628,11490,0.73046875
1565965374.8587215,11510,0.67578125
1565965375.8891027,11520,0.72265625
1565965379.0640116,11550,0.6796875
1565965380.1175222,11560,0.69140625
1565965381.1372058,11570,0.6796875
1565965384.3135653,11600,0.69921875
1565965385.336891,11610,0.7265625
